Brand,Description,Size,SalesQuantity,SalesDollars,SalesPrice
16560,Badenhorst Secateurs Chen Bl,750mL,29,420.71000000000004,14.507241379310345
16568,Moonlight Meadery Sumptuous,375mL,76,987.24,12.99
16580,Sasa Barolo,750mL,1,49.99,49.99
16583,Pali Huntington Pnt Nr,750mL,17,339.83,19.99
16584,Pali Winsdor Oaks Pnt Nr RRV,750mL,2,75.98,37.99
16585,Pali Summit Station R Pnt Nr,750mL,4,119.96,29.99
16586,Pali Charm Acres Sonom Chard,750mL,6,95.94,15.99
16587,Pali Riviera Pnt Nr Sonoma,750mL,3,50.97,16.99
16592,B & G Sauternes,750mL,33,588.67,17.838484848484846
16610,Leese-Fitch Cab Svgn,750mL,1407,15462.93,10.99
16612,McManis Barbera Jamie Lynn,750mL,1,10.99,10.99
16634,Cuvaison Carneros Pnt Nr,750mL,8,247.92,30.99
16646,Cesari Jema Corvina Veronese,750mL,38,1405.6200000000001,36.99
16647,Cesari Lugana Cento Filari,750mL,163,2117.37,12.99
16649,Cesari Valpo Classico,750mL,6,89.94,14.99
16653,Quintessa Rutherford Red,750mL,2,289.98,144.99
16655,Dom Bousquet Cab Svgn Mendza,750mL,248,2725.52,10.99
16656,Dom Bousquet Malbec Mendoza,750mL,243,2670.57,10.99
16657,Dom Bousquet Chardonnay,750mL,41,450.59,10.99
16669,Sweet Baby Vyds Blueberry,750mL,269,3494.31,12.99
16670,Sweet Baby Vyds White Peach,750mL,225,2697.75,11.99
16678,Neal Fifteen Forty Cab Svgn,750mL,6,563.9399999999999,93.99
16684,Sokol Blosser Evolution Red,750mL,33,527.67,15.989999999999998
16689,Louis Cheze Cote Rotie Demo,750mL,1,57.99,57.99
16692,Chartron Trebuchet Chard Bou,750mL,27,512.7299999999999,18.989999999999995
16694,Adissat Cotes du Rhone,750mL,24,359.76,14.99
16695,Ch Hyot Brdx Castillon,750mL,608,9151.92,15.0525
16696,Alain Lorieux Chinon Express,750mL,3,53.97,17.99
16703,Catena Padrillos Malbec,750mL,225,2265.75,10.07
16708,Bolla Valpo Ripasso Cls Sup,750mL,12,167.88,13.99
16724,Ch Haut Gravet Saint-Emillon,750mL,57,2279.43,39.989999999999995
16725,Moonstone Asian Pear Sake,300mL,89,622.11,6.99
16727,Bitch Grenache Aragon,750mL,93,1301.07,13.989999999999998
16728,Pine Ridge Forefront Cab Svg,750mL,63,1198.37,19.02174603174603
16749,Ninety+Cellars Lot 50 Prosco,750mL,10,109.9,10.99
16752,Pennywise Cab Svgn,750mL,1,11.99,11.99
16753,Pennywise Pnt Nr,750mL,25,299.75,11.99
16756,Cocchi Americano,750mL,2,39.98,19.99
16757,Cardamaro Vino Amaro,750mL,25,481.74999999999994,19.269999999999996
16758,Dolin Sweet Red Vermouth,750mL,286,4001.14,13.99
16761,Dolin Dry White Vermouth,750mL,342,4784.58,13.99
16773,Hartford Court Pnt Nr RRV,750mL,9,312.91,34.76777777777778
16775,Lucky Duck Moscato,750mL,12,45.48,3.7899999999999996
16778,Lange Willamette Chard,750mL,60,963.4,16.056666666666665
16781,Mica Cab Svgn,750mL,9,584.91,64.99
16782,Penner-Ash Willamette Pnt Nr,750mL,37,1368.63,36.99
16787,Casa Solar Tempranillo,750mL,2,15.98,7.99
16792,Gallo Signature Series Chard,750mL,7,174.93,24.990000000000002
16794,Freakshow Cab Svgn,750mL,1569,29720.309999999998,18.942198852772464
16796,Delamotte Brut,750mL,21,734.7900000000001,34.99
16806,Apothic Winemakers White,750mL,858,8571.42,9.99
16808,Flip Flop Cab Svgn,1.5L,24,287.76,11.99
16814,H3 Horse Heaven Hills Red Co,750mL,393,4718.07,12.005267175572518
16816,H3 Horse Heaven Hills Merlot,750mL,412,4940.88,11.99242718446602
16819,H3 Horse Heaven Hills Cab Sv,750mL,2219,26614.81,11.99405588102749
16824,Adissat Lirac,750mL,42,839.5799999999999,19.99
16826,Simply Naked Unoaked Svgn Bl,750mL,238,1697.6200000000001,7.1328571428571435
16828,Korbel Organic Brut,750mL,543,7053.57,12.99
16829,C Y Toro Gran Reserva Cab Sv,750mL,232,3245.68,13.989999999999998
16837,Beringer Classic Pink Moscat,750mL,388,2678.12,6.902371134020618
16839,Le Gr Bouqueteau Chinon Roug,750mL,42,671.58,15.99
16843,Barefoot Cellars Red Moscato,750mL,611,3789.89,6.202765957446808
16850,Blufeld Sweet Rsl,750mL,2,11.98,5.99
16860,Tikal Natura Malbec,750mL,37,739.63,19.99
16863,Pacifico Sur Cab Svgn Rsv,750mL,12,119.88,9.99
16868,Don & Sons Pnt Nr Sonoma Cst,750mL,33,602.67,18.262727272727272
16869,Cupcake Chianti,750mL,36,251.64,6.989999999999999
16877,Ninety+Cellars Lot 53 Cab Sv,750mL,321,3413.79,10.634859813084113
16878,Goosebump Velvety Red,750mL,173,1382.27,7.99
16889,The Seeker Malbec,750mL,58,769.4200000000001,13.265862068965518
16891,The Seeker Svgn Bl,750mL,80,1089.2,13.615
16896,Nicolas Catena Zapata Mendza,750mL,2,219.98,109.99
16918,Villa Pozzi Moscato,750mL,256,2329.44,9.099375
16923,Ch Fonroque 09 Brdx St Emill,750mL,11,362.89000000000004,32.99
16931,Caymus Spec Select Cab Svgn,750mL,39,6473.610000000001,165.99
16935,Martinotti Metodo Brut,750mL,1,4.49,4.49
16947,Altadonna Nero D'Avola,750mL,10,139.9,13.99
16948,Rex Goliath Malbec,750mL,196,1180.04,6.020612244897959
16959,Ornellaia Bolgheri 09,750mL,2,283.98,141.99
16961,CastelGiocondo 10 Brun Montl,750mL,1,65.99,65.99
16968,Trentadue Znfdl Alex Vly,750mL,59,1001.41,16.97305084745763
16971,Angeline Rsv Cab Svgn,750mL,82,1351.1799999999998,16.47780487804878
16989,Red Diamond Malbec,750mL,41,464.59000000000003,11.331463414634147
16990,Santa Cristina Antinori Wh,750mL,64,871.36,13.615
16991,Ch Bellevue St-Emil 09 Gr Cr,750mL,6,419.94,69.99
16996,LaBelle Winery Americus,750mL,19,379.80999999999995,19.99
16998,Ch Rauzan Segla Margaux 09,750mL,1,159.99,159.99
17001,Martinshof Gruner Veltliner,750mL,91,1273.0900000000001,13.990000000000002
17011,La Maialina Gertrude Red,750mL,245,3493.55,14.259387755102042
17015,Siegel Reserve Cab Svgn,750mL,5,43.949999999999996,8.79
17016,Picpoul d Pinet HB Languedoc,750mL,147,1909.53,12.99
17017,Riebeek Cellars Chard,750mL,12,119.88,9.99
17019,Riebeek Cellars Cab Svgn,750mL,28,279.71999999999997,9.989999999999998
17020,Maipe Malbec Mendoza,750mL,83,916.1700000000001,11.038192771084338
17024,Marques de Caceres Albarino,750mL,37,519.63,14.044054054054055
17026,Pares Balta Brut Cava Pendes,750mL,10,169.89999999999998,16.99
17040,Sutter Home Pink Moscato,187mL 4 Pk,24,143.76,5.989999999999999
17041,Sutter Home Pink Moscato,1.5L,537,4352.79,8.105754189944134
17059,Murai Nigori Genshu Sake,300mL,15,149.85,9.99
17063,Ch Tanunda Gr Barossa Cab Sv,750mL,14,239.85999999999999,17.13285714285714
17065,Be. Bright Pnt Grigio,750mL,15,89.85000000000001,5.99
17069,Tangent Albarino,750mL,19,218.31,11.49
17073,Tomaiolo Pinot Grigio,750mL,216,2562.84,11.865
17086,Harrison Clarke Syrah,750mL,13,519.87,39.99
17093,Guidobono Barbera D'Alba,750mL,3,41.97,13.99
17100,Z-52 Znfdl Lodi Old Vines,750mL,158,1262.42,7.99
17101,Trimbach Gewurztraminer,750mL,59,1120.4099999999999,18.99
17119,Zaccagnini Cerasuolo Rose,750mL,30,560.6999999999999,18.689999999999998
17131,Murphy-Goode Liars Dice Znfd,750mL,4,71.96,17.99
17132,Murphy-Goode Cab Svgn Alex V,750mL,24,527.76,21.99
17134,Ch Ste Michelle Indn Wls Red,750mL,63,1123.37,17.83126984126984
17138,Steele Red Hills Cab Svgn,750mL,12,149.88,12.49
17145,Honeymaker Blueberry Mead,750mL,50,891.4999999999999,17.83
17146,Honeymaker Dry Mead,750mL,44,653.5600000000001,14.853636363636365
17147,Honeymaker Lavender Mead,750mL,53,786.47,14.839056603773585
17154,Castano Monastrell Rosado,750mL,4,25.96,6.49
17159,Quattro Mani Montepulciano,750mL,3,41.97,13.99
17162,Menage a Trois Pnt Grigio,750mL,205,2209.95,10.780243902439024
17163,Menage a Trois Cab Svgn,750mL,284,3385.16,11.919577464788732
17167,Kendall Jackson Vntr RSV Zin,750mL,104,1321.64,12.708076923076923
17168,Kendall Jackson Vntrs Rsl Rs,750mL,258,3033.42,11.757441860465116
17170,Zeitgeist Cab Svgn Napa Vly,750mL,1,57.99,57.99
17171,Riunite Sweet Red,750mL,2,11.98,5.99
17172,Riunite Sweet White,750mL,1,5.99,5.99
17175,Beringer Classic Cab Svgn,1.5L,569,6146.31,10.801950790861161
17176,Beringer Classic Chard,1.5L,766,8221.34,10.732819843342037
17177,Beringer Classic Merlot,1.5L,436,4784.64,10.973944954128442
17186,Columna Albarino,750mL,26,437.73999999999995,16.836153846153845
17187,The Messenger Telegram Red 2,750mL,108,1852.9199999999998,17.156666666666666
17188,The Messenger Telegram Red 1,750mL,81,1376.19,16.990000000000002
17194,Uvaggio Primitivo Lodi,750mL,143,1714.57,11.99
17202,Natura Malbec Ville de Rapel,750mL,104,1046.96,10.066923076923077
17209,The Divining Rod Cab Svgn,750mL,101,1614.99,15.99
17216,Gerard Metz Pnt Gris,750mL,31,588.6899999999999,18.99
17219,Honoro Vera Garnacha Calatyd,750mL,85,991.15,11.660588235294117
17235,B & G Vouvray,750mL,79,998.21,12.635569620253165
17263,Lincourt Courtney's Chard,750mL,26,285.74,10.99
17266,The Divining Rod Chard,750mL,3,41.97,13.99
17274,Sensi Tuscano Rosso,750mL,1,7.49,7.49
17282,Ch Fugue de Nenin 09,750mL,2,57.98,28.99
17289,Sella & Mosca Terre Rare,750mL,6,89.94,14.99
17292,Defesa Rose Alentejo,750mL,27,350.73,12.99
17293,Defesa Branco White Alentejo,750mL,17,220.83,12.99
17294,Defesa Tinto Red Alentejo,750mL,50,649.5,12.99
17296,Monte Velho Tinto Alentejo R,750mL,164,1802.36,10.99
17297,Clos du Bois Rouge,750mL,81,1000.19,12.348024691358026
17308,Novelty Hill Cab Svgn CV,750mL,59,1297.4099999999999,21.99
17315,Damilano Cannubi Barolo,750mL,5,399.95,79.99
17316,Damilano Lecinquevgne Barolo,750mL,65,2148.35,33.05153846153846
17323,Stonestreet Est Cab Svgn,750mL,6,251.94,41.99
17325,The Calling Dutton Chard RRV,750mL,40,799.5999999999999,19.99
17326,The Calling Cab Svgn Rio Lgo,750mL,66,1649.34,24.99
17329,Sean Minor 4B Paso Cab Svgn,750mL,1,12.99,12.99
17330,Sean Minor 4B Pinot Noir,750mL,141,1979.59,14.039645390070921
17332,Sean Minor 4B Cntl Cst Chard,750mL,12,131.88,10.99
17339,Chicken & Turkey Cotes du Rh,750mL,6,59.94,9.99
17340,Chops & Burgers Bordeaux,750mL,75,599.25,7.99
17341,Lobster & Shrimp Muscadet,750mL,116,892.84,7.696896551724138
17345,Bogle Essential Red,750mL,810,10227.9,12.627037037037036
17346,Ridge Estate Merlot,750mL,5,239.95000000000002,47.99
17347,Ridge Lytton Petite Sirah,750mL,51,1529.49,29.99
17349,Moonlight Meadery Desire,375mL,78,1091.22,13.99
17350,Moonlight Meadery Sensual,375mL,92,1287.08,13.989999999999998
17351,Wine by Joe Pnt Nr,750mL,61,1036.3899999999999,16.99
17361,Grateful Red Redhawk Pnt Nr,750mL,13,233.86999999999998,17.99
17367,Riebeek Clrs Svgn Bl Swartld,750mL,12,119.88,9.99
17369,Gattinara Red,750mL,1,20.99,20.99
17372,Mionetto Il Spriz,750mL,23,229.77,9.99
17375,Legacy Red Alexander Valley,750mL,8,423.92,52.99
17377,BV Beaurouge Red,750mL,226,3387.74,14.989999999999998
17378,Terrazas Torrontes Rsv 10,750mL,42,503.58,11.99
17381,Barricas Torrontes,750mL,4,23.96,5.99
17384,20 Mile 09 Brdx Superior,750mL,3,112.47,37.49
17399,Ch Coutet Barsac 09 Brdx,750mL,1,78.99,78.99
17405,Ch Haut-Bailly 09 Pessac Brd,750mL,6,797.94,132.99
17406,Ch La Chapelle La Mission 09,750mL,7,664.9300000000001,94.99000000000001
17431,Rhiannon Proprietor's Red,750mL,41,450.59000000000003,10.99
17432,Predator Old Vine Znfdl Lodi,750mL,258,4101.42,15.896976744186047
17433,Vino Pnt Grigio,750mL,4,55.96,13.99
17457,Skinnygirl White Wine,750mL,235,2112.65,8.99
17458,Skinnygirl Rose Wine,750mL,103,925.97,8.99
17459,Skinnygirl Red Wine,750mL,119,1069.81,8.99
17470,Zacharias Ambelos Phos White,750mL,12,119.88,9.99
17471,Loukatos Mavrodaphne Patras,750mL,101,1059.49,10.49
17473,Loukatos Retsina,Liter,36,337.64,9.378888888888888
17486,Barefoot Cellars Red Moscato,187mL 4 Pk,4,25.96,6.49
17487,The Naked Grape Harvest Red,750mL,48,335.52,6.989999999999999
17489,Ch St Pierre Rose,750mL,62,807.38,13.022258064516128
17490,Serbal Chardonnay,750mL,3,38.97,12.99
17494,Finca Villacreces Pruno Tnto,750mL,14,181.86,12.99
17500,Hob Nob Wicked Red,750mL,88,879.12,9.99
17503,Montes Twins Red,750mL,23,344.77,14.989999999999998
17504,Butternut Chard,750mL,454,6799.46,14.976784140969164
17507,Rainstorm Pnt Nr,750mL,65,1039.35,15.989999999999998
17512,Caballero la Cepa Rsv Malbec,750mL,3,47.97,15.99
17520,C Y Toro Frontera Vintage Re,750mL,35,104.65,2.99
17528,Dom Serene Roadblock Syrah,750mL,7,125.93,17.990000000000002
17529,Dom Serene Evenstad Chard,750mL,3,131.97,43.99
17535,Ninety+Cellars Lot 66 Rsl Mo,750mL,74,813.26,10.99
17576,Benefactor Cellars Cab Svgn,750mL,1,5.49,5.49
17595,Ch La Gordonne Rose,750mL,4,67.96,16.99
17596,Pink Flamingo Rose,750mL,57,755.4300000000001,13.253157894736843
17598,Ch Ducru-Beaucalliou 09 Gr C,750mL,1,249.99,249.99
17601,Ch Palmer Margaux 09 Medoc,750mL,9,3059.91,339.99
17612,Tilia Malbec Syrah  Mendoza,750mL,162,1618.38,9.99
17615,Bota Box Rsl,3L,4,87.96,21.99
17617,Nostor Tinto Priorat,750mL,29,487.71,16.81758620689655
17671,Revelation Chard Pays D'Oc,750mL,12,81.48,6.79
17677,Penner-Ash Dussin Pnt Nr,750mL,5,169.95,33.989999999999995
17706,Il Donato Vino Rosso Puglia,750mL,12,107.88,8.99
17707,Smoking Loon Steelbird Chard,750mL,617,6160.63,9.984813614262562
17741,Olivier Leflaive Bourg Al 12,750mL,1,18.99,18.99
17747,Penner-Ash Viognier,750mL,1,27.99,27.99
17748,Black Box Pnt Grigio,500mL,665,3193.35,4.80203007518797
17753,Astrolabe Pnt Nr Marlborough,750mL,1,25.99,25.99
17754,Chocolate Shop Red,750mL,294,3525.06,11.99
17756,Cline Cool Climate Pnt Nr,750mL,324,4856.76,14.99
17758,Il Poggione Rosso Montalcino,750mL,5,129.95,25.99
17814,Ruffino Chianti Clsc Rsv Gld,750mL,141,4948.59,35.096382978723405
17816,Sauvignon Republic Svgn Bl,750mL,11,96.69,8.79
17819,C Y Toro Frontera Chard,750mL,6,17.94,2.99
17837,Alverez de Toledo Mencia Rbl,750mL,129,1297.71,10.059767441860465
17838,Alverez de Toledo Godello,750mL,27,269.73,9.99
17842,Chenade les Rials VDP Tarn,750mL,1,8.99,8.99
17856,Charles Joguet Chinon Rose,750mL,1,13.99,13.99
17863,Tommasi Poggio Tufo Cab Svgn,750mL,22,219.78,9.99
17865,Ch St Jean Pnt Nr,750mL,407,4839.65,11.89103194103194
17866,James Mitchell Cab Svgn,750mL,46,597.54,12.989999999999998
17867,Beringer Classic Wh Zin Mosc,750mL,223,1540.77,6.909282511210762
17875,Darkhorse Chard,750mL,705,5632.95,7.989999999999999
17876,Darkhorse Cab Svgn,750mL,1137,9084.63,7.989999999999999
17880,Manabito Ginjo Sake,720mL,18,509.81999999999994,28.32333333333333
17882,Dewatsuru Kimoto Junmai Sake,720mL,41,997.5899999999999,24.331463414634143
17906,Kim Crawford Chard Unoaked,750mL,87,1547.1299999999999,17.78310344827586
17908,Rex Goliath Pink Moscato,750mL,1,5.99,5.99
17910,Estancia Unoaked Chard,750mL,249,2523.51,10.134578313253012
17911,Blackstone Winemakers Malbec,750mL,20,119.8,5.99
17912,Thorny Rose Cab Svgn,750mL,51,536.49,10.519411764705882
17914,Thorny Rose Red,750mL,10,109.9,10.99
17915,Thorny Rose Svgn Bl NZ,750mL,40,401.6,10.040000000000001
17916,Tenuta San Guido 09 Sassacia,750mL,12,2039.88,169.99
17918,Tenuta San Guido Sassacia,1.5L,3,1067.97,355.99
17921,Raymond R Field Blend Lot 7,750mL,64,831.36,12.99
17932,Camp Meeting Ridge Chard,750mL,4,343.96,85.99
17937,Stark Raving Red,750mL,116,1158.84,9.989999999999998
17938,Stark Raving White,750mL,11,109.89,9.99
17945,Ch St Jean Soiree Red,750mL,40,615.6,15.39
17954,Drops of Jupiter Red,750mL,598,4778.02,7.990000000000001
17957,Bluebird Pinot Noir,750mL,81,1143.19,14.113456790123458
17967,Banfi Principessa Gavia Gav,750mL,307,4328.93,14.100749185667754
17978,Calling All Angels Chard,750mL,226,1805.74,7.99
17981,If You See Kay Red Blend,750mL,86,1547.1399999999999,17.99
17983,Coppo L'Avvocata,750mL,30,509.7,16.99
17984,Volpaia Citto Toscana,750mL,44,659.5600000000001,14.990000000000002
17985,Ponzi Tavola Pnt Nr,750mL,86,2069.14,24.059767441860462
17988,Porta Vita Blush Rosato,1.5L,10,119.9,11.99
17989,Porta Vita Bianco,1.5L,2,23.98,11.99
17990,Porta Vita Rosso,1.5L,71,851.29,11.99
18000,Vendange Sweet White,1.5L,38,151.62,3.99
18001,Ruca Malen Malbec Rsv,750mL,54,917.4599999999999,16.99
18002,Vendange Sweet Red,1.5L,3,20.97,6.989999999999999
18010,Cocobon Red,750mL,1595,9599.05,6.0182131661442
18012,Bella Bolla Pink Moscato,750mL,2,14.98,7.49
18013,Cecchi Sangiovese,750mL,5269,37033.31,7.028527234769405
18014,Argyle Brut,750mL,42,932.5799999999999,22.204285714285714
18017,Verde Sole Pnt Grigio,750mL,13,142.87,10.99
18027,Banfi Rosa Regale,750mL,539,8112.61,15.051224489795917
18044,Ch Dauzac Margaux,750mL,5,214.95,42.989999999999995
18046,Ch La Louviere Pssc-Leg Roug,750mL,16,415.84,25.99
18089,Cavit Moscato,1.5L,1,14.99,14.99
18093,Ch La Dom St Emil Gr Cru 09,750mL,2,133.98,66.99
18095,Layer Cake Garnacha,750mL,33,527.67,15.989999999999998
18096,Bolla Amarone Valpolicella,750mL,89,2853.11,32.05741573033708
18097,Shafer Relentless Syrah,750mL,26,2235.74,85.99
18098,Shafer Hillside Cab Svgn,750mL,2,489.98,244.99
18102,Ruffino Greppone Mazzi Bru,750mL,8,434.92,54.365
18106,Barefoot Cellars Pink Moscat,1.5L,614,6823.86,11.113778501628664
18107,Barefoot Cellars Pink Moscat,750mL,1022,6291.88,6.156438356164384
18109,Clos du Bois Unoaked Chard,750mL,47,305.03,6.489999999999999
18110,Franciscan Est Cuvee Chard,750mL,2,79.98,39.99
18125,Laya Tinto Almansa,750mL,22,197.78,8.99
18126,Monte Velho White Alentejo,750mL,17,186.82999999999998,10.989999999999998
18130,Castello Di Ama Chianti,750mL,14,517.86,36.99
18131,Tortoise Creek Chard,750mL,12,143.88,11.99
18134,Joel Gott Alakai Red,750mL,80,1119.2,13.99
18142,Banfi Brunello Montalcino,750mL,200,11998.0,59.99
18152,Banfi Centine Mntcln Tscna,750mL,3891,31728.09,8.154225134926754
18167,Lyrarakis Okto Syrah Blend,750mL,31,491.69,15.860967741935484
18173,Seven Falls Chard,750mL,12,131.88,10.99
18174,Seven Falls Merlot,750mL,39,428.61,10.99
18175,Seven Falls Cab Svgn,750mL,62,681.38,10.99
18192,Joseph Phelps Insignia 09,1.5L,1,319.99,319.99
18193,Joseph Phelps Insignia 09,750mL,3,479.97,159.99
18199,Valandraud 09 St Emilion Cru,750mL,2,119.98,59.99
18209,Pulenta Est Gran Corte Lujan,750mL,4,159.96,39.99
18210,Vina Cobos Cab Svgn Bramare,750mL,1,38.99,38.99
18212,Pulenta Est Malbec Mendoza,750mL,20,519.8,25.99
18232,Shatter Grenache VdP Catalan,750mL,22,439.78,19.99
18237,M Abbona Dogliani Papa Celso,750mL,18,449.82000000000005,24.990000000000002
18240,Renacer Enamore Red,750mL,27,741.73,27.471481481481483
18263,Gianni Gagliardo Dolcetto D',750mL,4,75.96,18.99
18265,Gianni Gagliardo Barolo S 07,750mL,3,206.96999999999997,68.99
18267,Caprai Montefalco Passito 06,375mL,21,671.79,31.99
18268,Caprai Montefalco Rosso 09,750mL,1,19.99,19.99
18269,Masi Serego Alighieri Amaron,750mL,9,665.91,73.99
18271,Masi Campolongo di Torbe Ama,750mL,1,126.99,126.99
18275,Sartori Valpolicella Cls,750mL,12,157.88,13.156666666666666
18276,Cecchi Coevo Wood,750mL,23,1314.77,57.16391304347826
18278,Cecchi Nobile Montepulciano,750mL,42,1012.5799999999999,24.10904761904762
18284,Michele Chiarlo Arneis,750mL,9,152.90999999999997,16.989999999999995
18299,Sartori Family Pnt Nr,750mL,12,95.88,7.989999999999999
18304,Satellite Svgn Blanc Marlbor,750mL,151,1281.99,8.49
18309,Grandial Brut Blanc de Blanc,750mL,12,119.88,9.99
18317,Ch LaCroix Taillefer 09 Rom,750mL,5,349.95,69.99
18332,Ch Daqueria Tavel Rose,750mL,47,729.53,15.521914893617021
18337,Mile Marker Pnt Nr,750mL,69,1111.31,16.105942028985506
18338,Mile Marker Pnt Gris,750mL,12,167.88,13.99
18344,Gnarly Head Authentic White,750mL,15,134.85,8.99
18347,Banfi Pnt Grigio San Angelo,750mL,1433,20266.67,14.142826238660152
18357,Cavit Alta Luna Phases Rosso,750mL,32,319.68,9.99
18363,Sutter Home Rsl,187mL 4 Pk,18,107.82,5.989999999999999
18368,Sequin Delicately Pnt Grigio,750mL,284,2269.16,7.989999999999999
18369,Sequin Delicately Moscato,750mL,178,1422.22,7.99
18375,Antinori Villa Wh,750mL,66,1025.34,15.535454545454543
18378,Stark Raving Cab Svgn,750mL,3,35.97,11.99
18380,Antinori Tenuta Marchese,750mL,27,1105.73,40.952962962962964
18381,Block Nine Caiden Vyd Pnt Nr,750mL,159,2359.41,14.839056603773583
18384,2 Copas Spain White,750mL,12,119.88,9.99
18385,B Side Napa Vly Red,750mL,6,125.94,20.99
18394,Ravines Gewurztraminer,750mL,1,16.99,16.99
18396,The Tractor Guy Pnt Nr,750mL,44,879.56,19.99
18414,M D 20/20 Habanero Lime Arit,750mL,24,95.76,3.99
18418,Sonoma Coast Vyds Pnt Nr,750mL,1,22.99,22.99
18419,Mark West Pnt Nr Santa Lucia,750mL,19,252.81,13.30578947368421
18423,F Coppola Diamond Red,750mL,165,2605.35,15.79
18424,Poggio Altero Antico Brunllo,750mL,5,284.95,56.989999999999995
18425,Poggio Antico Brunllo,750mL,1,45.99,45.99
18426,Poggio Antico Rosso Montlcin,750mL,1,36.99,36.99
18428,Cocci Grifoni Tellus Red,750mL,1,16.99,16.99
18431,Bertani Villa Arvedi Amarone,750mL,9,404.91,44.99
18432,Bertani Amarone 1993,750mL,4,679.96,169.99
18433,Bertani Amarone 04,750mL,16,1519.84,94.99
18438,The Creator K Vintners Walla,750mL,8,447.92,55.99
18449,R Mondavi Heritage Red,750mL,232,2070.68,8.925344827586207
18450,Concannon Crimson & Clover,750mL,24,311.76,12.99
18452,Ninety+Cellars Lot 71 Malbec,750mL,3,44.97,14.99
18466,K Syrah The Deal,750mL,1,36.99,36.99
18507,Cakebread Cab Svgn,750mL,120,7798.799999999999,64.99
18529,Cupcake Moscato,750mL,40,337.59999999999997,8.44
18533,Candia Vyds Diamond,750mL,40,599.6,14.99
18534,Candia Vyds Black Ice,375mL,59,1651.4099999999999,27.99
18535,Candia Vyds Ice Storm,375mL,52,1455.48,27.990000000000002
18540,El Enemigo Malbec Mendoza,750mL,2,40.98,20.49
18550,Merry Edwards Olivet Lane,750mL,3,239.97,79.99
